address,shares,underlyingValue,yieldToken,yieldTokenName,yieldTokenSymbol
0x3ca7e46c70412ce4898292f258d6dff7d15b6262,81437903948489,81628872309095559609166254870005,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3ca9eaa11c83774935c9148f43e4f64cbee5b809,9976605293,10000000000683389678282144280,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3cb149fc3fdba1fabdcf31655ed1df460064ab95,261236019,261848606159799284629786860,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3cbd08840488a04d1a3e2e125a02c6aef2d1fac3,60546875,60688854801762992248046875,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3ccd0f96c088739f0bdbb23ec820bb6df768a0b6,717274820366,718956798780,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3cf282cd2df98d8589598fde938eecd1dac9671f,186712273,187150105200377933459228273,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3cfd19eeb66020402dd5c3d97c7cc05cc0b779f3,492247695,493401994543195086772426170,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d26d281e4a971a2e6ce7c9ffcb08cee6e85bddb,9976605292318209,9999999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d31b6eccd7a3109e8a497c4273b5d71f121dad4,6698679401369974,6714387514686810,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d39271d21f22a0d434e8d6b0756b0840b2361c3,182354283,182781895902416056265973246,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d4ec779f2fcd8873532da1e935fb855130694de,37809743,37898405211152096264317565,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d5e692fe5748c62e68702789a47972583c567c1,2564452195,2570465724422893829666505850,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d7505cb6e263ebd907e3dcc49e98e0ff8e6406b,76617884,76797549622409415351064520,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d75b3f53903b8e528b95e0b21deddb31df37305,2494151323079552,2499999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d78ace36ab76eae6dbfda33e2835873bccc095d,3392091502099636505,3400045809882326182,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d8f0c586ff01b75349a5757904d9ac46aae91a7,19953587965861,20000378266167222425151374718950,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3d950b5a4a8d6007b161f17c2e35498f5e2afaf0,121516496564207,121801447490132,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3da66b5b1368b2599d067887d826ce869e97ed0f,59785934,59926129428047036936920086,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3db7a3d2fe18e06a839696c07231de7abb60f178,2993119059949,3000137794620022873080523009275,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3dbcce23110b24cb7bbd7cb41adf70fe2fa302f2,193963994,194418831172311176308503976,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e1f97624df03beaca2d97e6976c35e0b4bed021,28226088,28292276954901220345504728,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e3672b23eb22946a31263d2d178bf0fb1f4bbfd,327476758,328244676826245396011402986,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e3ccf25727889d8734d4e8fab18eebdb163d096,174114995,174523287128603902124654995,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e53b48ae6dbbf68b77b7b8f6e030c008c00fbb7,48285977,48399205526532413953899173,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e5662e3b3f63e51b01963a2e1550a3bdcc3284b,26987448,27050732397702259659055320,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e59cbec2f91fd649967dbd5694554f027244c69,9976605292317,9999999999998788242440650040709,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e675bc51b483601854634c9e921f428b10ac813,32510843,32587079519957268879466843,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e9a8d8e9ca47e3b4e6d698a198ce5421ad0f60e,305483492004,306199837573223756329185028020,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3e9b4e4db438c95b286185ef138f01570c7ed4a9,22354019,22406438207204766643433221,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3ea32676ee10be3c08a1f3e58207d45fc7fb8eff,44536833,44641269946093277221246845,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3eabe7d79710e73cf85da2e76c99cdaadfbb64b3,369547797,370414370592113706678012120,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3eaebce0a5cc856599803b7ee0763162fc27d4a7,70282595,70447404643858393379457405,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3eafea4d1df6c0fda8011c24c3e4137c8a904084,66795559,66952191695336765178876851,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3ebecc25caadedce93eb384ae1605586f3520ac2,23869500,23925472944568678855305000,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3edce864806b424c0dd1f77ca936e1695005bf3b,36501755,36587350035894112451484570,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3ee14f2a69cff13d2f383cb071a1f92d6eb0c83f,381315239,382209406734378142207958421,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f08cd81715eed0f9f7a03a40f65f14a2aac7f41,742380941,744121792180771969403896003,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f28e7bc1957524bf70355d09f9b618354d621f4,326535469,327301180544273842459174089,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f31f23e7de1b9eadcbbb9561348a33f3aaa437c,65303461,65456594790095974671446241,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f3532d0da205e69c79c05f18352c528d1a5c05d,35160484,35242933813441418262690904,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f3623c56cc427ea34d37086a14869957a036a17,99766086786824,100000033943050688228903507368472,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f69557a41612032f31d5f5abd5d5cd6d17c7b41,431759426319,432771883489714012612348679595,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f76027e8dd4867fbfc21edc201ee13474a18f13,138706007,139031266584036268810769797,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f769c3666342f642b0fb3de045ea57b2709cc6b,460368830,461448374984299525221934040,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3f8e789e48eaa52ec8b8d37213b3f32df15424f2,75880696,76058632948450567698445920,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3fcb3b2758b2a7977cf17a1059330da381d8ada8,140580807,140910462908905976279490456,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3fdbb2023c9d8f3dc3d8b39b0b746318d86664e2,63051812,63199665770629078609873932,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x3fed2791b7e661396b262559694428bac3031645,9976605292318,9999999999999790766976271194410,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x400e87daed91af5842cd98ea80ddfbf2d04ff398,30589544944,30661276103158408728385497440,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4024bdfeedfd1cae7d2d02250e33dbf0b3ac109f,997,999337921855714322006,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x403864ad362c0c39fe13be720ed6ea21107653a1,67144852,67302303772306421900811220,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x403d30fb89d5411c6b2572707f341204bcf0fae0,99766052923182,99999999999999907670671676338536,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4048d58978b21a648b1329aea71301b9e2b3ccc9,2992981640920922,3000000053350270,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4050a4929a2bd53e3b15ac86b0e837ff171dca25,214179601,214681842895913803363393546,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x40531196f296880eb776db24fe75ea52a24f7e65,9977861964980,10001259619504801598850298930440,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4057148723e759b87c4c2bbd8f97c79e095dd4b8,1995321058463643,2000000000000001250237751335310499,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x406149cb165db1a0c1c8aa8d9310c4f36a7d6864,19953210584,19999999999362088924329029456,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x406c0c92b5bb8e9b890e5bc7a33870a83a950efb,1957286925551793,1961876678692366,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x40db60dcfd897351b8a6515ae6f717dc0495f381,99766052923183,100000000000000912110715513617327,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x40dd93562b869c1f89a13113289c8bba171ba955,7981284233854566,7999999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x40f1980c7276ae58906ab563f007409b52b23146,99766052923182,99999999999999907670671676338536,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x40ff9ab3ac5808e7a9c8aa327d917c17242c14ba,8180816813445974,8200000474855954,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x410f4ae59f87ac99c7e1097a4179ca988c018d92,376558041,377441053310931676794313230,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x41135918247debfb51a37584e74fd1b78ee03a6a,10714613,10739738303819679356209189,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4117a6e1761e7d9316938abc8a48de2faf388fb5,9976605292319,10000000000000793002190338870896,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x412c406c749d7aaeaa84a3ed557fc3dc63af37e6,997751626090,1000091310476369424407970653910,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x414398d292b4faaf272b125a940f96dceea47401,9976605292319,10000000000000793072026575917129,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4153f9afe86f1d96459292e2ca36763d4c8841bf,153465561162985,153825431262826935920951659020595,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x416585400014c38c5c983767ef74a4531a645f83,9611262012,9633800005499349042071411208,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x419e9892934a775cace291f4b6114e853ffa0672,8680876373471,8701232652909607314681163338037,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x41cb24931811de8a25068441e1607f9a5d64954e,1710102106773500,1714112222210740,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x41d0240f2ff5ca91efe863f0ab409e33b8d6be20,7541995823104,7559681476936036816394763313152,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x41ddf3f2b3daf0c685caee32c841558b7aa7eefb,8978945158679727,9000000396520988,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x41f0fe37e0df48f5116e83aefbe06cd952434076,99766052924,100000000000819827940360567356,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x420dc0f4b48f741cc1648b32c8939821ede5f33f,19954,20000791266508448568920,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4217190be11722ca85de3ae4749ede3f2b32e279,253973785,254569342535335992645849160,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x421785a7416b8e840d3c4d9df3c8a5d5aabefad9,52357822626,52480599454319895267869162928,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x421baa8ca5a7e3bb4fb1963bdfdd8cd3f6fdcb69,99766052923182,99999999999999908269267993877628,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4221ee1d17ec6faceccaa0803abbfc2512848c8d,5762967113860589,5776481022355330928101818289181547,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x422347ff0b827a43ca4637a48a04b42f469278f4,3451342185,3459435433070070596575494960,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42260072dd498829f5338186082ec254edebc1cd,149649079384773,149999999999999862852849228970761,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x422b8d56b3a53dc129a308c0639f67fece9ea907,9976651190683,10000046005994470521078613045317,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42595ba32a02ce4bd0a974c6222b4af2e08bdbad,56373813637,56506007790452266653560731288,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4265a5e9c4dd5864befc05cb9ad9472c8ea6a17b,43967220,44070321228257770842042900,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x428111fdabdcdb727016fca77d376a5b1c0122b2,643570947451261,645080093473075,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x428e4eb492f5816124d95cfe89fab58a41cb0de8,99766052923,99999999999817485278253892616,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4290ceafcbf7396882a330352601aa5eaac3e7e2,33475992496,33554492249759404283150664624,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42adb2ae252ec306d699798d613ff6540d91b9c2,349203416181025,350022283080503,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42b3bc32db16e0dacb9fe4a1d1e323732ce8edc2,938692545,940893738396942416672136915,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42bb6e5ffcf08cfbfcffe8dce50ae4c935a51512,2992981587695462,2999999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42c0d7d743bd70e26506cb0b98fff9cee0e53e71,82724465069,82918450359759368286448502103,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42dda0691fe0100b0f2def945e2cf2371cd80747,1180551138,1183319479331312587720527864,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42e9ada505f9844dd10978967d58350eb733b0b2,700439400902820,702081900987046,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42eabe5e25cc092eae837961be75bd5dfe182969,357290890,358128721675605416214553930,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x42fb915d37f3a4ea92c29f217a74465a1f331b83,2793490333,2800040946945082649562977998,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x430a658550f570d870e2e3cb14134399b8c796c4,1494151323079552,1497655043274107823164271514224896,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x431bee5e6cee580429515570930b9306fd85a303,189392632,189836749526242777442971344,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4325708ec1f246df99b99e079314baf1b4b9f098,9976614338204,10000009067098001535380861057800,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4326d861e74bff517634bf17dac2836a27053a04,100,100234495672589200400,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4333e265a5640af11b8194cf75fe4defafdec776,134893789,135210109097796597112010348,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x433400adf8b6d1fabac52a4c99521274b80e290e,8180816384971608,8200000045376834,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4335d1096830ea04e3e0984e0b7f4b67e402caf2,45583994,45690886493323320025640072,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43438dbf84d086be311c8fb482dcfa3f01bc1c9c,942212755,944422203137058442521737045,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4350afd38469a04222b7581b0f0b19e91d947aad,174056236,174464390341291648917692956,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4359e28663e14b12fa025c1e2f7d47d5190f2370,403575205,404521571391367985847081515,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x435dbdb38adb606eaae862f3a890fc459c06ddf1,3691344115883416,3700000158095538,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x436670da84cb19772769e6504c0444633d2d092c,2499139625725711,2504999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43734ab9b3d27d724f6eb38aa7c9f1faf11799e8,434620632,435639798574219821807469464,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x438fd2a61df383e531d092acc3bbd195ff44c8a8,83113173,83308069794036573214373502,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x439d6df49a7aca63c014bcdbd047ed601c943447,51235186,51355330294013027584676814,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43c5e4cb54c087c4c06072ef59c06d457bc03ba8,36614932,36700792431061476205522740,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43dc42a73f9459750d52e41371bfaa6e09eec670,39628431,39721357955809995529571622,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43e4ad0a721079617cf35b3b83da158a773a66dc,99766052923181,99999999999998,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43e828e653995a5982a60c53d242f02fdab1f958,99766226905029,100000174389826808779230788946144,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x43f4b540fc28046676e99e33893439d8870ea173,27862089,27927424392997950031697283,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x441ccf15c3100e2700a2161239bf730e5d215932,165990918694676,166380160215906063809853060174172,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x44250e31407e99e635ce7e93682def938428dbc3,63397496115544,63546160500464859382268309869760,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x44299097358a1abd676f06015c6243f6d73fafc5,8442293091096912624,8462089903062832280,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x443baef78686fc6b9e5e6daea24fe26a170c5ac8,70095395,70259765667959308149629480,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x447525ea501e2117bfa8417be70151dbfe3524e9,9976629950111,10000024715614248467604903463221,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x447bf739f1c237d4383d0af3f1d859dc365ddf1e,99766073594338,100000020719628875261792329316818,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4489068d8a70d9277d739798c93b0732e7b767e3,19953210585,20000000000364434280119133090,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x44b6c4cbd1c7628c0d9b4f6c89baf64d93a4e4bd,237473983,238030849213660200119188884,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x44d32f5a6dd7740f7d2d3708b60fe8ad41dec5a2,23157562,23211865480767159860583462,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x44f07ec6bd849d7b07e063c45e93fec10e5ca0c1,46201489,46309829492376773959546308,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45032a436bcea53b3105103444c81554639e26ff,101301948540689,101539497226265448474476598390794,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x450c71e4d32d54bb44fc7571e95f7cfd8f67437d,1367769654,1370977014649618232648278380,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4543a2b0aa96a8a160609947059815f231f38669,396374717904,397304199464722507152160883280,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45512d2bb5e98877a9694c520efb1e395099beb4,161881,162260603939744113786664,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4556c171dc77da167cad8b42ebccb35a9984f3e4,10807566,10832909274582221277376926,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4561a295e008602fa293031691feb5ddb6a811b2,39906421169273,40000000000000,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x456571249b053d75dfede3dfb9600f58c6d5f8db,53228052,53352869478543529761120624,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4567c018189f735f08f0a9296085d3295ab91882,1235104733,1238001000150829358263903476,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x457022562fee206aa587a039d1e9f426c1cc9e54,9976605292,9999999999681045370035596300,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45729329db0444e593ed83cf61a64c398f363674,2494151323079552,2499999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4580d538a03531325e1c9cd772e5d0ea49cd3cde,254953230617019,255551084909942278749137460139437,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45946c7234838c4168e323ae7519f886e3a209fa,9976605292318,9999999999999790118496927193740,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45966ff172c2f7d86fe8797370b4a840b57a2f43,36271768,36356823726331592766185280,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4597f11d68eb96de3bb7a561899d4494d22bfcaa,9976628320269,10000023081950339188311510222351,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45a68d90b5c81fa07f77eeb0c5a4a90489db8349,2684454146,2690749074805011394477227606,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45bbcdb7d92d0b27b5356358885a9c6db07d17ac,64112091,64262431079001449960172000,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45c3707c25ece1e4705a5d708685f0a77dc18cd1,2160493384,2165559647492056030152836136,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45cdf4dd4707269b7d6d28cfb8f962e50518ff75,46318675,46427290288475656976341575,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45d5168672000864b0981a9c3e5f1cb1cb4539e8,932675041637,934862124248958226470112622506,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45edd089bc7bd554412883c85906961986b95410,194718297,195174902980204372610361507,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x45f707e26a18547192820dcf01a05ad2712dadb4,23139032222,23193292251239609036237832904,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x4615c12a57b9acdd5e4d6aae100d952440cf2177,4988312622764396,5000009999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x462dd4e6eb89cba07496122bd9a84e971edaa087,99766427714534,100000375670221410745938261175708,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x46376cf0ef9bd3daafab1b57e6c939b3062c2af1,299298158769546,299999999999999,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x463fdb63a7239bacd2581a0dbd9fc94075f2b9e5,2494151323079551,2499999999999998,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
0x465d9aa101c8486a069255b4b2576cd33228cf81,15309300,15345199646003698441527900,0x337b4b933d60f40cb57dd19ae834af103f049810,Static Aave Optimism WETH,s_aOptWETH
