address,shares,underlyingValue,yieldToken,yieldTokenName,yieldTokenSymbol
0x2cef526e5bc296b544ccf6d5718b21e8a5d1f179,260582034714530050,261377599714679639,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2d3d4e19931ed4d8b6f661e4ba5bed2344c4123b,1269775025677930,1273651688048764,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2dd3becdf5181f4e765a7b6245d66bdb3a6595ba,3040931430635575073,3050215488213522843,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2e4b6e4520e7e60bbf46235384e24d736a2ca470,4636571506113007619,4650727102123282744799253317736069270,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2e8d5df72c2344347775fac9f3951208dd709ec5,69786938321909520,69999999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2f0c6153d7838891a14b1c06c1bc3f338bf5f975,1004825587405595860,1007893350958330407,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2f74044a9560d62c8e5ac362b1bdc6baf79b7660,1355860515968527827,1359999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2f90722088cf90e674708ea726a2ad2cd4cb8d50,9269,9297298543276265863770,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2f9232ec7ba4fe80b91785b1442ce16b825ea1a7,249239065435391144,249999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x2ffb46eebaf0bfe2e71bf87ba4e2dd8eabdc83f3,1799206965565001592,1804699999999999993,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x309f4972ec0d2fd25c54c538b70168a18ca40d28,146552570476009992836,146999999999999999494859417270686055880,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x321ef05a297cc3182e420ed5ec59a01c1695aacf,299086878522469373,299999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3268de530db302f9a842614a465cf69f6971c8c8,9969562617415636,9999999999999990164648590001579880,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x32ea6270ff12b700572bb9a105ba07c221967042,1028079680470422,1031218439487494155422960640358838,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x33bff8d4f1d0bda54771a45a35659c4d44dc1cc6,3190260037573006654,3199999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x34f161ec45e98528278f50214f825d5cb6c3a540,6579911327494326223,6599999999999999991,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3519585b5afc6957e87b3f1968caec0a738ab785,376492566089,377642009521372634836612514370,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x355aaa5b9747414883b2208d4f4b5690e6cd30df,5024807768497726,5040148661807872699372155061221854,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x35cb62473c66cb308c438fd86e5ece7f875f35b9,7739170536136436,7762798462810215,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x35e8557f4236bd3f72d0a1a645d06791b0d3bf28,1278827490644746,1282731790470713,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x35f44d96853145e8b86d939f914ab2ef5f11da16,33308577840439351,33410269957333141,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x37584fe0d49e0b9d7295b1d7624358ff6b4e70e2,453378300313193277,454762478266794825,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x379f29c017ec33e145d1fe721971cc1b50a31253,5094352120810227,5109905335175885,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x37b3a715a9507c85c1845168ff1801799dacf808,17533091759075163,17586620829731213,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x38140e35fda3f160ddb06e0637488a3e174acbbc,14595297744,14639857638793243017609935520,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3845b28a99d312199e8821128bf62705bbff0d68,598173757044938747,599999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3898e268862f64059c81e8ccde0b52f209116c9c,6480215701320169766,6499999999999999985,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d,38010976648580502,38127025334270758,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x38e729d3f3a1ff6125d90018c1af14d1e78d46be,996956261741427,999999999999861998423883800244483,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x39441dfdf4dc539c405f841f2c260588904ec754,202301328803796177,202918961008780567,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3955b77219816ee662ffe5a9c211eace032dc5bd,1323293720675937835,1327333777275545009,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3b32b8ab708b2363b43fbddc43a3dcb3d48e8c7c,4735542243272431753,4749999999999999990,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3b4e15ef7ee5ae55a101a749085c54f50756a5e7,2791477532876380817,2799999999999999991,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3b63bd52c7d2d56954428b2cb75c573ae6010714,316938732043282926,317906355780973256,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3b6496c897fe6d4af2cfb7d0a8285bc4589b238b,113311832835822895283,113657777361145749691,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3bb8361d964ba81f87c5584690ddcf993e0d95ab,713939587869,716119267481034773091943801770,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3d61debad7482e4bd0dd9ea746d7bb2be2b056d1,1548273074484649,1552999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3d991647768308d99e69df07980cc800bec536b1,5138307028476623,5153994438532949,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3dd413fd4d03b1d8fd2c9ed34553f7dec3b26f5c,477775964317,479234629092335449304302589610,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3e13c28a5dd51850ce93de686fa52156e56f59eb,161175935446069521464,161668010554960796689,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3eff3d3922b5dea60d834581ff9f743e2129f079,10460703222958894,10492640072981018,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3f0290be7f571c85ebefe31c580f4666769406f3,15371376778783533,15418306066839439,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3f65359cdb0f73bb007190edce5403e770e64dda,7139709,7161506752089378020708970,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3f7b9726ec557d18e43dd8f4390b0359be454a61,249239065435391144,249999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x3fcad04a877d8045fda33e5cfea22ab9213612b2,1315982265498865244,1319999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4008365c80e569889d5e0d7c1264bcbe3595b776,9969562617415636,9999999999999990154679027384164244,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4060a97fe2ac24d912472aea5d1c063779360fef,954826815334636,957741931092008,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x416a954e18f18f01763f9190cc67eeb3bdc0b469,472244357678643,473686134288065,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4216c2fc321dce8de1eb46f4da0be3287117cf25,448630317783704060,449999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x428ae11528b1beac0eeae911f220be4090ea8ea5,99695626174156457,99999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x43510b8051be33caebaeb248c23fa2db6b1d7f1d,8374432598629141,8399999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x43ec8371d3d8d00ff35a9971356f398b706e0925,99695626174156456,99999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x44d5270730ecfee707bd9f8fe715ceff56833e90,99695621,99999994810046682473799930,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x44d93969eec7226fff57cc6dd97fea1cea6a5fd1,41699598898382404,41826909061725677578440125935573320,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x45158fab0a55a654009cb6c4e1f8891bad8473c9,4027703297435920901,4039999999999999991,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4570d5b4177cf209944e8e3fb1f2a77021ffd5c5,1958894121282,1964874685535395344742578191778,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x45953126d2c2b7318d0911c1cf1757ccfc55cdcf,498478130870782289,499999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x45bc3a526dcadba4649466e6c890ff168aeeb55a,300590240881229,301507952170472,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x46505514038feb100498c1d6a22c9b68e6fc2fcc,498478130870782289,499999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x46bf25a883bbd00f3715209c88e6cb3ad598acf1,129604314026403394,129999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x48e80ace64d91fbbf0d980c7b0eef8bee87f8b84,2612025405762899194,2619999999999999992,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x496bed9d440f75f4ac19ea19933131544de1eb38,18988296483308934,19046268338932570,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4977989a1010653c3209e5ffe6b22b8908a3edd5,103137849205078248541,103452732244149441726,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4992b88fcbe6e30d50bd053e1c101ac155df28b4,21943007320931836392,22009999999999999952,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x499d41a04c8cf760d159f9b369f0259d80bdf9fe,6225243064059558,6244248923402913,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4abb49024d622f9fbd3c46a3a75343ccde37f772,641462930338683128,643421336476811246,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4abc33cf81e0d21f42168d044f7002edd6b80b09,7713808107941167418,7737358602338339025244025028274457940,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4abef426c92c57cb0c8028f6343e18fdd69aa967,177681846749269,178224314915159713802629143314501,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4b4d6ac4d00ee2c810dcc2cca41ef437b97f1178,108528391398139582530,108859731929014949007878224582945502370,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4b70200f46a49150baa0ed2fdb5d537b7b256bf8,4984781308707822896,4999999999999999993,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4bab1e387a60a3520a770d1c68b6728f8019a553,288531255131,289412149964302395930738133099,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4c0eb2910bb401b3ba968587800bc5fc94243cdb,199391252348312915,199999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4c6996f712f5ba388c0f2930d05fc8746a2cdb0d,996956261741564579,999999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4c735d3acba20b72d3d1b11c3cc3ce00377906ae,2153853089785346836,2160428869790957967,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4cb944792e75c8cab7a5b4487c94a07132d2786d,9969562617415645,9999999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4d7ddc1302b5f824c32b9f1278c701a01e2c5971,972032355198025464,974999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4d818f7f285863d5c9f402142d76b1da3f767325,498478130870782289,499999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4db5deedd87969227611947f5fbe94753f3aefe2,996956261741564578,999999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4dd11e20caa90811e5913c97b43e6d77653f9db9,259429588453877881,260221634999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4dd3374addfb403ac7c641b21dab3541f6260d2c,49847813087078228974,49999999999999999946,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4dd5f49bcb2670d17e33bd9dc9edab9a40eef8af,19131354592981748,19189763209432614,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4e1a3895bd8cace0764c161f3b11feaf58ac4f00,10803051728444753,10836033779027678,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4ec0764084f29c081defc35d4197fda52b16196b,68184003475892245,68392171344390637,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4ec9172061c23b2fbba60a4194f4e0806ee02bb3,1345890953351112182,1349999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4f18e143eed12c33c7e3efe276a2b42bddbac2c6,3040047,3049328357383901414430510,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4f339ecffd02414bc6ae130b47ca2796c5000798,1805487790013973452,1810999999999999994,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4fbee142ad2f562228ac877e4ebc751239c45a7e,27586026213,27670247203032234843351109077,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4fd659f5d6280876d219559453669ec62cd91c84,11,11033583339738798630,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x4fface9865bdcbc0b36ec881fa27803046a88736,9969562617415645,9999999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x500a4f1280a0b63f47862d658b6c335cc939aaed,996956261738306,999999999996731470911446899210980,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x50c6a981b80a72d98af87b626d3dfbe226e7d9e0,34893469160954760277,34999999999999999957,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x50f01a922500ba20118191c8a37dbff15320aef4,790586315561060710,792999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x516b2d73a67a15b765c7538124dd55cbca5dfea1,199391252348309,199999999999996071736305654198661,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5276a8ccf431c46d2cf448b9827eac0f4e4da64c,112082926409301,112425119045348483701238308914330,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x52d3d5cdaf9090ef436403365bcba32fbce13c99,49847813087078226,49999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x52e38021b95068264c3b71159fc29517e4d1faf1,7477171963061734347,7499999999999999992,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x531bf9ab7ab6e88a84a4036e959f40666ef1400e,11215757944592601518,11249999999999999986,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x532faac0951a5874cbbdbb50b8896525b9bfab3c,99695626174156457,99999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x53969ee9230818e04fce426f2dc7a8e1b8b950f9,398782504696625831,399999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x53a18f89ea732ba1b978dad165fa53aa3609a9f9,7497204421,7520093617651060544690499509,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x53dc8986ec7657351f424866a7ec3449ce66fb26,21274933554674156,21339886583900245,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x556aa3449221b607b37aa334162696d3f08c2d00,119634751408987748,119999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x55907cf476998d2f58591c6d0a10ecbbe249a8eb,498478130870782288,499999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x55ab31b4f4ee5ecd2a5ebae43219618a7efb28d7,31162818618938,31257959666656032216053807859540,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x55e70c02916049b17e46a140c4eb170e6088dafe,996956261741564578,999999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x55f63a587347fa40f7c17de68b4b46ea37ee0663,7975650093931,7999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x56640ba14fb770f1ed151886ac7bb6adaa96955c,219330377583144207,219999999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x56f1ea622b3c67dcdfde7dcd5540e4a48fadb41c,69786938321909520,69999999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5773a379f9f9870e1498d3e84fd4797d6b038c63,1107618406794878247,1110999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x57bb29588a4be216c017eac196b7c5044848d97d,498478130870782288,499999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x57e1778318ae6a57141c133911ac8dee5ef6921e,722473041731945272,724678774242182286,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5853ed4f26a3fcea565b3fbc698bb19cdf6deb85,11,11033583339738798630,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5908029c5851c01185be6d8d42888c76950c6895,85223274616057005245,85483463905610093867133480341389250605,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5a0eec708ffe2bff9d402441fcf9c0740d6b5dcb,89726063556740811,89999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5a85de2d663d78286d1f509f1e71954a6e74dc24,4687313609,4701624122217576479286282361,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5b56df91f22e913911a7e33832cd6ac129d3b127,498478130870782288,499999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5b63d628f307042bf9f28ab5c867f89ee231ef58,996956250,999999988222588059154856250,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5b96c56135718699d0edf7fd827edbdf4e8dfde4,2932022263473096509,2940973817999999992,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5bc2384c432406fae782e56cbc8e55aa0a9df513,996956261741563,999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5c378b17765b03e46640f4463fe85895db4d3ff9,57199149230782942,57373779999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5c9fa54ffd519700a57fc3649084abc245b1a19a,47863870126212515434,48009999999999999921,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5ca1ea5549e4e7cb64ae35225e11865d2572b3f9,96247221272081,96541067011253329237896351459649,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5cc3cb20b2531c4a6d59bf37aac8acd0e8d099d3,447917546938969402,449285053043862192,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5d5bf5d5a4a92806a9b09954b23459cb44157c89,39371613429971812971,39491816181779393899945678775508275430,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5db6291455a6491ff9bd5460bc34655984e23a75,498478130870782289,499999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5dc5cfb4de630db0082e057f893e824d18c30827,14646686338092556,14691403123850718,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5e3465c0793cdce7b3fb70be529bcdbafc50fbae,40376728600533364,40499999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x5e6e363eed7f6765a2165faa46cd53b3ab3e000f,1694825644960659784,1699999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x60062a98a4ff1ae9829efeb929feebd7f8c5c670,21729440824858469,21795781478818045,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x602666a7dd43328a7265ffde45eb4f1d9a0d21e3,4984781308707822896,4999999999999999993,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x605b3a9ceaaba25448e7838adfd52ce16a0761bf,3987825046,3999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x605b5f6549538a94bd2653d1ee67612a47039da0,996956261741564577,999999999999999995,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x60c89aeda73d0475a54ebb8fc4d52e3215826e71,3718962976,3730317084827183783244502080,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x60ee0c8bb493b79286a54997322904f74fba3736,88595626174156457,88866111357172665,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x61a50f6a1ad8aab8efce0036470adfd8ceef65f8,498478130870782289,499999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6398ec9d0e6318126c794333a8a7478ecd6bf7b2,92625813101410286,92908602569589115712252993124064380,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6456b1425a918f5c7558f02546a9e6b247535f21,210116635914029850,210758128493000242,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x646c25bc126b25d82e182977bc0907abb94b94df,33732535503,33835521975731666832907715487,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x649ac40e678f6bc1785825987a1dff26f6ef95cc,2990868785224693736,2999999999999999994,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x649b240a19b5c029b4998b4ea8d88514c59bbcf8,9969562617415632,9999999999999986142466903842782928,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x64ba57bf7977dc2c60a5c9935e01e2bc6cf638ca,95314765333314,95605764255706050009315443323620,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x652368b37d2e5b977e492ee07e0be9dfa74169fc,996956261741564575,999999999999999993,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6543b529094ee8ac9ed9aa81f455de34cc3be0a7,8108130219167608,8132884591149128498716028010903032,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x65d7624883ac2a33855aae52969b5bd80eb4bf4c,170901024682,171422790788691310554423435060,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x65f32a6509e975bede788f7d9bd84d680349ec11,16670832310838620549,16721728876768023716,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6677be1b375044c803668fcdd9e06ed0cf3a51a0,844462046566188,847040215275856,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x66a12885f5df191e2b177e18bec643fe056d0d4d,996956261741558,999999999999993399367886042224140,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x66e049f349736767e9a2ee0988e319cb61d0fa4b,299086878522469373,299999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x674b511b6b1398e86b16f17c311767c6d2e7b981,99695626174156457,99999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6800212fef0f1729b96210e3fdadf50fc21cf4e0,305018849731883256581,305950081700727201986,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x680774f563d7c26e5a354050758890e7db15b8ee,1040571964682927554,1043748863029529000,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6809b801a6e483a44720b9f0b009f1efd43b1a4c,233045666871704504,233757162490359716,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x68319f9acc2b5e675e099886457847728ad9e754,9969562617415644,9999999999999998,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6832eba02b915d66697bd93ad9ba988ac9470897,2492390654353911447,2499999999999999993,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6914fc70fac4cab20a8922e900c4ba57feecf8e1,996956261741564578,999999999999999996,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6941f1db178b46ceb547c724394da63f2b351463,19939125234831291581,19999999999999999970,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6978fe209b67a4dcc0de7d4514df7bbe9c7132a9,4907867470023830517,4922851340990994917127829846937435610,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x697f21718a14a93bd76b1b97b32dc02f1f3ff382,60684875136,60870147934063532883290714880,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x699b6392c2b0aa01b0c6099fe781ae80e14b63c8,416573273252,417845084321247755636472113160,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x69f34f5892674ba03e6d12ae76b55080a4df9ebb,3556560435862601,3567418724718886765928187881140729,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6a1f044b1b7502c1e6e5018e2a263487f01bd888,4984781308707822,4999999999999999,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
0x6a75ee3ad65eceb7de3da49801ddf93f48bbb259,179452127113481622,179999999999999997,0xa258c4606ca8206d8aa700ce2143d7db854d168c,WETH yVault,yvWETH
